15,< 1,< 1,12,28,45
20,< 1,5,18,36,56
25,< 1,6,20,38,58
30,< 1,6,20,38,58
35,< 1,6,20,38,58
40,< 1,6,20,38,58
45,< 1,4,17,34,53
50,< 1,2,14,30,48
55,< 1,< 1,11,26,42
60,< 1,< 1,8,21,36
65,< 1,< 1,5,16,30
70,< 1,< 1,1,12,24
75,< 1,< 1,< 1,8,18
80,< 1,< 1,< 1,5,13
85,< 1,< 1,< 1,1,9
90,< 1,< 1,< 1,< 1,6
