15,< 1,3,19,41,65
20,< 1,7,26,51,78
25,< 1,8,28,53,81
30,< 1,8,28,53,81
35,< 1,8,28,53,81
40,< 1,8,28,53,81
45,< 1,6,25,49,76
50,< 1,4,21,44,69
55,< 1,2,18,38,62
60,< 1,< 1,14,32,54
65,< 1,< 1,10,26,46
70,< 1,< 1,7,21,38
75,< 1,< 1,3,15,31
80,< 1,< 1,< 1,11,24
85,< 1,< 1,< 1,8,19
90,< 1,< 1,< 1,4,14
