15,< 1,< 1,18,49,85
20,< 1,< 1,25,60,102
25,< 1,< 1,27,62,105
30,< 1,< 1,27,62,105
35,< 1,< 1,27,62,105
40,< 1,< 1,27,62,105
45,< 1,< 1,24,58,98
50,< 1,< 1,20,52,90
55,< 1,< 1,17,46,81
60,< 1,< 1,13,40,72
65,< 1,< 1,9,33,62
70,< 1,< 1,6,27,52
75,< 1,< 1,2,21,44
80,< 1,< 1,< 1,15,36
85,< 1,< 1,< 1,11,29
90,< 1,< 1,< 1,8,23
