15,< 1,5,19,38,59
20,< 1,9,26,48,71
25,< 1,10,28,50,74
30,< 1,10,28,50,74
35,< 1,10,28,50,74
40,< 1,10,28,50,74
45,< 1,8,25,46,69
50,< 1,6,22,41,63
55,< 1,4,18,36,56
60,< 1,1,14,30,48
65,< 1,< 1,10,24,41
70,< 1,< 1,7,19,34
75,< 1,< 1,3,14,27
80,< 1,< 1,< 1,10,21
85,< 1,< 1,< 1,6,16
90,< 1,< 1,< 1,3,11
