15,< 1,2,27,62,102
20,< 1,7,36,75,121
25,< 1,7,37,78,125
30,< 1,7,37,78,125
35,< 1,7,37,78,125
40,< 1,7,37,78,125
45,< 1,6,34,72,117
50,< 1,4,30,66,108
55,< 1,1,25,59,98
60,< 1,< 1,21,51,87
65,< 1,< 1,16,43,76
70,< 1,< 1,11,36,65
75,< 1,< 1,8,29,55
80,< 1,< 1,4,23,46
85,< 1,< 1,< 1,17,38
90,< 1,< 1,< 1,13,31
