110,25,58,106,169,242
120,31,67,118,184,260
130,37,76,130,198,277
140,44,84,141,212,294
150,50,93,152,225,309
160,56,101,162,238,324
170,62,109,173,251,339
180,68,117,182,263,352
190,74,125,192,274,366
200,80,132,202,285,379
210,86,140,211,296,391
220,91,147,220,307,403
230,97,154,228,317,415
240,102,161,237,327,426
250,108,168,245,337,438
260,113,175,253,346,448
270,119,181,261,355,459
280,124,188,269,364,469
290,129,194,276,373,479
300,134,200,284,382,489
310,139,206,291,390,498
