110,12,23,39,60,83
120,14,27,44,65,90
130,17,30,49,71,97
140,20,34,53,77,103
150,22,37,57,82,109
160,25,41,62,87,115
170,28,44,66,92,120
180,30,48,70,97,126
190,33,51,74,101,131
200,35,54,78,106,136
210,38,57,81,110,141
220,40,60,85,114,146
230,43,63,89,118,151
240,45,66,92,122,155
250,48,69,95,126,159
260,50,72,99,130,164
270,52,75,102,134,168
280,55,77,105,137,172
290,57,80,108,141,176
300,59,83,111,144,180
310,61,85,114,148,183
